window_end_time,recon_error,failure_window,top_sensors,fault_type
2020-08-07 03:57:40,2.0428157,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 03:58:30,1.5953074,0,"DV_pressure, TP2, Motor_current",Pressure Fault
2020-08-07 04:09:20,1.3512677,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:10:10,1.5195191,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:11:00,1.5780119,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:11:50,1.6385765,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:12:40,1.6864142,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:13:30,1.7162296,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:14:20,1.7279836,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:15:10,1.7258031,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 04:16:00,1.7110901,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 04:16:50,1.6441238,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:17:40,1.4003177,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:29:20,1.4239638,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:30:10,1.5901496,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:31:00,1.646522,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:31:50,1.7052369,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:32:40,1.751526,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:33:30,1.7800045,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:34:20,1.790899,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:35:10,1.7883604,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:36:00,1.7664435,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:36:50,1.6903586,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:37:40,1.3770065,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:49:20,1.4124893,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:50:10,1.5792997,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:51:00,1.6448913,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:51:50,1.7095063,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:52:40,1.7590677,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:53:30,1.7897658,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:54:20,1.8021648,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:55:10,1.7982969,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:56:00,1.775058,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:56:50,1.701661,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 04:57:40,1.3877902,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:09:20,1.3306744,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:10:10,1.4999382,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:11:00,1.5695806,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:11:50,1.6354254,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:12:40,1.6858723,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:13:30,1.7154087,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:14:20,1.7263114,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:15:10,1.7228619,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 05:16:00,1.7056456,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 05:16:50,1.6375718,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:17:40,1.3934933,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:29:20,1.4062128,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:30:10,1.493149,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:31:00,1.565078,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:31:50,1.6286457,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:32:40,1.6740692,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:33:30,1.6990371,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:34:20,1.7062227,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:35:10,1.6999338,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 05:36:00,1.6755335,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 05:36:50,1.5990462,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:37:40,1.2921879,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:48:30,1.067391,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 05:49:20,1.4773383,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:50:10,1.5657741,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:51:00,1.6339443,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:51:50,1.693255,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:52:40,1.7347726,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:53:30,1.7556653,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:54:20,1.7598284,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 05:55:10,1.752639,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 05:56:00,1.7173119,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:56:50,1.6262606,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 05:57:40,1.225264,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:08:30,1.1120027,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:09:20,1.5345752,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:10:10,1.6114376,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:11:00,1.6730589,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:11:50,1.73034,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:12:40,1.7704701,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:13:30,1.7919397,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:14:20,1.7969398,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:15:10,1.7881398,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:16:00,1.7449732,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:16:50,1.6488968,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:17:40,1.2169887,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:28:30,1.1159298,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:29:20,1.545439,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:30:10,1.6170853,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:31:00,1.6750228,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:31:50,1.7300963,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:32:40,1.7690799,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:33:30,1.7897918,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:34:20,1.7925669,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:35:10,1.7834023,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:36:00,1.7350285,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:36:50,1.6353898,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:37:40,1.1960778,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:48:30,1.1404648,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:49:20,1.4907389,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:50:10,1.5557723,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:51:00,1.6170524,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:51:50,1.6702157,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:52:40,1.7062616,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:53:30,1.7222596,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:54:20,1.7233531,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:55:10,1.7122341,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 06:56:00,1.6621271,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:56:50,1.5533599,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 06:57:40,1.0979811,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:08:30,1.2523323,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:09:20,1.6392474,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:10:10,1.7197943,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:11:00,1.7802405,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:11:50,1.835166,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:12:40,1.8729415,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:13:30,1.8917809,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:14:20,1.8938922,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:15:10,1.8829348,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:16:00,1.826376,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:16:50,1.6595166,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:17:40,1.1875645,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:29:20,1.4366117,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:30:10,1.5239435,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:31:00,1.5937767,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:31:50,1.6555039,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:32:40,1.6992208,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:33:30,1.7235537,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:34:20,1.7287719,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:35:10,1.720947,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 07:36:00,1.6960278,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 07:36:50,1.6138053,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:37:40,1.2806875,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:49:20,1.438589,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:50:10,1.5292666,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:51:00,1.6002924,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:51:50,1.6623793,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:52:40,1.7055832,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:53:30,1.7294562,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:54:20,1.7353817,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:55:10,1.7269324,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 07:56:00,1.7002679,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 07:56:50,1.6195217,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 07:57:40,1.2848251,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:08:30,1.1440657,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:09:20,1.5670861,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:10:10,1.6501509,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:11:00,1.713573,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:11:50,1.7710829,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:12:40,1.8107991,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:13:30,1.8312854,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:14:20,1.8347929,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:15:10,1.8246493,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:16:00,1.7761338,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:16:50,1.6699531,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:17:40,1.2198284,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:29:20,1.4387884,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:30:10,1.5198925,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:31:00,1.5820545,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:31:50,1.6387508,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:32:40,1.6771507,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:33:30,1.6976023,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:34:20,1.7016938,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:35:10,1.6943557,0,"Motor_current, TP2, H1",Pressure Fault
2020-08-07 08:36:00,1.6611803,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:36:50,1.5720401,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:37:40,1.2034476,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:48:30,1.1666381,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:49:20,1.5108819,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:50:10,1.5726728,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:51:00,1.6328877,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:51:50,1.6860368,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:52:40,1.7230735,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:53:30,1.7418281,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:54:20,1.7440767,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 08:55:10,1.7365903,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 08:56:00,1.6902313,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:56:50,1.5774653,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 08:57:40,1.1179969,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:09:20,1.4346337,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:10:10,1.5178425,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:11:00,1.5814029,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:11:50,1.6397448,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:12:40,1.6813118,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:13:30,1.703809,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:14:20,1.7095103,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:15:10,1.7016729,0,"Motor_current, TP2, H1",Pressure Fault
2020-08-07 09:16:00,1.667211,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:16:50,1.5799499,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:17:40,1.1989721,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:28:30,1.0666223,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:29:20,1.4711226,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:30:10,1.5338995,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:31:00,1.5896475,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:31:50,1.6438534,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:32:40,1.6837789,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:33:30,1.706953,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:34:20,1.7142487,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:35:10,1.7062579,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 09:36:00,1.6723073,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:36:50,1.5832067,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:37:40,1.1932788,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:49:20,1.5389456,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 09:50:10,1.7412543,0,"TP2, H1, DV_pressure",Pressure Fault
2020-08-07 09:51:00,1.7687546,0,"TP2, H1, DV_pressure",Pressure Fault
2020-08-07 09:51:50,1.8004096,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:52:40,1.8352363,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:53:30,1.8667579,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:54:20,1.8931154,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:55:10,1.9153101,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:56:00,1.9166096,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 09:56:50,1.8842537,0,"TP2, H1, DV_pressure",Pressure Fault
2020-08-07 09:57:40,1.6132414,0,"TP2, H1, DV_pressure",Pressure Fault
2020-08-07 09:58:30,1.173198,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 10:10:10,1.4434364,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:11:00,1.529043,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:11:50,1.5992692,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:12:40,1.6619214,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:13:30,1.7069074,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:14:20,1.730914,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:15:10,1.7375332,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:16:00,1.7307132,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 10:16:50,1.7052163,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 10:17:40,1.6248771,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:18:30,1.2982717,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:30:10,1.2911924,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:31:00,1.4656727,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:31:50,1.5384156,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:32:40,1.6041806,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:33:30,1.6528082,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-07 10:34:20,1.6816006,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-07 10:35:10,1.6914994,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-07 10:36:00,1.6868309,0,"H1, Motor_current, TP2",Pressure Fault
2020-08-07 10:36:50,1.6692437,0,"Motor_current, H1, TP2",Pressure Fault
2020-08-07 10:37:40,1.6002487,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-07 10:38:30,1.380442,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:50:10,1.2197127,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:51:00,1.5720332,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:51:50,1.6460974,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:52:40,1.7106862,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:53:30,1.765807,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:54:20,1.8022827,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:55:10,1.8198776,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:56:00,1.8210881,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:56:50,1.8096529,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:57:40,1.7515683,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:58:30,1.6003513,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 10:59:20,1.1397058,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:11:00,1.4575647,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:11:50,1.6349832,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:12:40,1.6878315,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:13:30,1.7428808,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:14:20,1.7875282,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:15:10,1.8141811,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:16:00,1.8241415,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:16:50,1.8194673,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:17:40,1.7978442,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:18:30,1.7231094,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:19:20,1.402304,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:31:50,1.2663776,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:32:40,1.5406839,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:33:30,1.6039819,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:34:20,1.6650262,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:35:10,1.7151096,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:36:00,1.747113,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:36:50,1.7596903,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:37:40,1.7571654,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 11:38:30,1.7440335,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 11:39:20,1.6809013,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:40:10,1.5006442,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:52:40,1.384254,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:53:30,1.5388575,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:54:20,1.5989729,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:55:10,1.6555254,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:56:00,1.6990912,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:56:50,1.7234325,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 11:57:40,1.7301371,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 11:58:30,1.7231624,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 11:59:20,1.703727,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 12:00:10,1.6302192,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:01:00,1.3713186,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:12:40,1.2584091,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:13:30,1.847529,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 12:14:20,1.8864062,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 12:15:10,1.9183049,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 12:16:00,1.9550722,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 12:16:50,1.9904172,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 12:17:40,2.0193043,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 12:18:30,2.0436046,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 12:19:20,2.0630999,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 12:20:10,2.044896,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 12:21:00,1.9579377,0,"TP2, DV_pressure, H1",Pressure Fault
2020-08-07 12:21:50,1.528958,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-07 12:22:40,1.0677261,0,"DV_pressure, Motor_current, TP2",Pressure Fault
2020-08-07 12:34:20,1.4533019,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:35:10,1.5366684,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:36:00,1.6014099,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:36:50,1.6603909,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:37:40,1.7033652,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:38:30,1.7277482,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:39:20,1.7346367,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 12:40:10,1.7287512,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 12:41:00,1.703635,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-07 12:41:50,1.6211684,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:42:40,1.3072803,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:55:10,1.4656513,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-07 12:56:00,1.5493853,0,"TP2, H1, Motor_current",Pressure Fault
